kodeKec,kodeKecDagri,namaKec,kodeKabKot,kodeKabKotDagri,namaKabKot,kodeProv,kodeProvDagri,namaProv
090902,140602,ROKAN IV KOTO,090900,1406,KAB. ROKAN HULU,090000,14,RIAU
090904,140604,TAMBUSAI,090900,1406,KAB. ROKAN HULU,090000,14,RIAU
090909,140609,TAMBUSAI UTARA,090900,1406,KAB. ROKAN HULU,090000,14,RIAU
090911,140611,TANDUN,090900,1406,KAB. ROKAN HULU,090000,14,RIAU
090901,140601,UJUNG BATU,090900,1406,KAB. ROKAN HULU,090000,14,RIAU
091107,140808,BUNGA RAYA,091100,1408,KAB. SIAK,090000,14,RIAU
091106,140806,DAYUN,091100,1408,KAB. SIAK,090000,14,RIAU
091109,140810,KANDIS,091100,1408,KAB. SIAK,090000,14,RIAU
091105,140807,KERINCI KANAN,091100,1408,KAB. SIAK,090000,14,RIAU
091111,140809,KOTO GASIB,091100,1408,KAB. SIAK,090000,14,RIAU
091110,140811,LUBUK DALAM,091100,1408,KAB. SIAK,090000,14,RIAU
091115,140813,MEMPURA,091100,1408,KAB. SIAK,090000,14,RIAU
091101,140803,MINAS,091100,1408,KAB. SIAK,090000,14,RIAU
091112,140814,PUSAKO,091100,1408,KAB. SIAK,090000,14,RIAU
091113,140812,SABAK AUH,091100,1408,KAB. SIAK,090000,14,RIAU
091102,140801,SIAK,091100,1408,KAB. SIAK,090000,14,RIAU
091103,140802,SUNGAI APIT,091100,1408,KAB. SIAK,090000,14,RIAU
091108,140805,SUNGAI MANDAU,091100,1408,KAB. SIAK,090000,14,RIAU
091104,140804,TUALANG,091100,1408,KAB. SIAK,090000,14,RIAU
096201,147203,BUKIT KAPUR,096200,1472,KOTA DUMAI,090000,14,RIAU
096202,147201,DUMAI BARAT,096200,1472,KOTA DUMAI,090000,14,RIAU
096206,147206,DUMAI KOTA,096200,1472,KOTA DUMAI,090000,14,RIAU
096207,147207,DUMAI SELATAN,096200,1472,KOTA DUMAI,090000,14,RIAU
096203,147202,DUMAI TIMUR,096200,1472,KOTA DUMAI,090000,14,RIAU
096204,147205,MEDANG KAMPAI,096200,1472,KOTA DUMAI,090000,14,RIAU
096205,147204,SUNGAI SEMBILAN,096200,1472,KOTA DUMAI,090000,14,RIAU
096016,,BINAWIDYA,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096002,147107,BUKIT RAYA,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096014,,KULIM,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096003,147104,LIMA PULUH,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096010,147109,MARPOYAN DAMAI,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096012,147111,PAYUNG SEKAKI,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096005,147102,PEKANBARU KOTA,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096008,147106,RUMBAI,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096017,,RUMBAI BARAT,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096011,147112,RUMBAI PESISIR,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096015,,RUMBAI TIMUR,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096004,147103,SAIL,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096007,147105,SENAPELAN,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096006,147101,SUKAJADI,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096001,147108,TAMPAN,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096009,147110,TENAYAN RAYA,096000,1471,KOTA PEKANBARU,090000,14,RIAU
096013,,TUAHMADANI,096000,1471,KOTA PEKANBARU,090000,14,RIAU
330509,760501,BANGGAE,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330512,760508,BANGGAE TIMUR,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330511,760504,MALUNDA,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330502,760502,PAMBOANG,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330510,760503,SENDANA,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330506,760506,TAMMERODO SENDANA,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330507,760507,TUBO SENDANA,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330505,760505,ULUMANDA,330500,7605,KAB. MAJENE,330000,76,SULAWESI BARAT
330410,760302,ARALLE,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330413,760312,BALLA,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330412,760311,BAMBANG,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330416,760316,BUNTUMALANGKA,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330403,760303,MAMASA,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330404,760301,MAMBI,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330417,760317,MEHALAAN,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330407,760307,MESSAWA,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330411,760313,NOSU,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330402,760304,PANA,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330415,760315,RANTEBULAHAN TIMUR,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330408,760308,SESENAPADANG,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330401,760306,SUMARORONG,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330406,760310,TABANG,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330405,760305,TABULAHAN,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330409,760309,TANDUKALUA,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330414,760314,TAWALIAN,330400,7603,KAB. MAMASA,330000,76,SULAWESI BARAT
330111,760215,BONEHAU,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330103,760203,KALUKKU,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330104,760204,KALUMPANG,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330116,760216,KEP. BALA BALAKANG,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330102,760201,MAMUJU,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330107,760207,PAPALANG,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330108,760208,SAMPAGA,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330115,760212,SIMBORO,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330101,760202,TAPALANG,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330106,760213,TAPALANG BARAT,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330110,760211,TOMMO,330100,7602,KAB. MAMUJU,330000,76,SULAWESI BARAT
330601,760603,BUDONG-BUDONG,330600,7606,KAB. MAMUJU TENGAH,330000,76,SULAWESI BARAT
330602,760605,KAROSSA,330600,7606,KAB. MAMUJU TENGAH,330000,76,SULAWESI BARAT
330605,760602,PANGALE,330600,7606,KAB. MAMUJU TENGAH,330000,76,SULAWESI BARAT
330604,760601,TOBADAK,330600,7606,KAB. MAMUJU TENGAH,330000,76,SULAWESI BARAT
330603,760604,TOPOYO,330600,7606,KAB. MAMUJU TENGAH,330000,76,SULAWESI BARAT
330211,760110,BAMBAIRA,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330204,760101,BAMBALAMUTU,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330203,760103,BARAS,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330207,760107,BULU TABA,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330205,760105,DAPURANG,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330206,760106,DURIPOKU,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330208,760112,LARIANG,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330201,760102,PASANGKAYU,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330210,760109,PEDONGGA,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330212,760111,SARJO,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330202,760104,SARUDU,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330209,760108,TIKKE RAYA,330200,7601,KAB. PASANGKAYU,330000,76,SULAWESI BARAT
330309,760402,ALU,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330313,760413,ANREAPI,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330307,760412,BALANIPA,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330312,760406,BINUANG,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330316,760416,BULO,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330303,760402,CAMPALAGIAN,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330306,760411,LIMBORO,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330308,760410,LUYO,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330310,760408,MAPILI,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330311,760414,MATAKALI,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330315,760409,MATANGNGA,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330305,760404,POLEWALI,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330314,760407,TAPANGO,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330301,760401,TINAMBUNG,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330317,760405,TUBBITARAMANU,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
330304,760403,WONOMULYO,330300,7604,KAB. POLEWALI MANDAR,330000,76,SULAWESI BARAT
191002,730302,BANTAENG,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
191001,730301,BISSAPPU,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
191005,730303,ERE MERASA,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
191007,730307,GANTARANG KEKE,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
191006,730305,PA`JUKUKANG,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
191008,730308,SINOA,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
191003,730304,TOMPOBULU,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
191004,730306,ULU ERE,191000,7303,KAB. BANTAENG,190000,73,SULAWESI SELATAN
190606,731107,BALUSU,190600,7311,KAB. BARRU,190000,73,SULAWESI SELATAN
190603,731103,BARRU,190600,7311,KAB. BARRU,190000,73,SULAWESI SELATAN
190605,731105,MALLUSETASI,190600,7311,KAB. BARRU,190000,73,SULAWESI SELATAN
190607,731106,PUJANANTING,190600,7311,KAB. BARRU,190000,73,SULAWESI SELATAN
190604,731104,SOPPENG RIAJA,190600,7311,KAB. BARRU,190000,73,SULAWESI SELATAN
190601,731101,TANETE RIAJA,190600,7311,KAB. BARRU,190000,73,SULAWESI SELATAN
190602,731102,TANETE RILAU,190600,7311,KAB. BARRU,190000,73,SULAWESI SELATAN
190721,730818,AJANGALE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190720,730824,AMALI,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190718,730816,AWANGPONE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190711,730809,BAREBBO,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190715,730826,BENGO,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190701,730801,BONTOCANI,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190723,730820,CENRANA,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190710,730810,CINA,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190722,730819,DUA BOCCOE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190702,730802,KAHU,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190703,730803,KAJUARA,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190714,730813,LAMURU,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190713,730812,LAPPARIAJA,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190707,730806,LIBURENG,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190708,730807,MARE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190717,730815,PALAKKA,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190706,730827,PATIMPENG,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190712,730811,PONRE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190704,730804,SALOMEKKO,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190709,730808,SIBULUE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190725,730821,TANETE RIATTANG,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190724,730822,TANETE RIATTANG BARAT,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190726,730823,TANETE RIATTANG TIMUR,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190727,730825,TELLU LIMPOE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190719,730817,TELLU SIATTINGE,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190705,730805,TONRA,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
190716,730814,ULAWENG,190700,7308,KAB. BONE,190000,73,SULAWESI SELATAN
191103,730203,BONTOBAHARI,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191104,730204,BONTOTIRO,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191107,730207,BULUKUMPA,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191101,730201,GANTARANG,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191105,730205,HERLANG,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191106,730206,KAJANG,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191109,730208,KINDANG,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191108,730210,RILAU ALE,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191102,730202,UJUNG BULU,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191110,730209,UJUNG LOE,191100,7302,KAB. BULUKUMBA,190000,73,SULAWESI SELATAN
191605,731605,ALLA,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191604,731604,ANGGERAJA,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191603,731603,BARAKA,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191612,731612,BAROKO,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191606,731606,BUNGIN,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191610,731610,BUNTU BATU,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191607,731607,CENDANA,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191608,731608,CURIO,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191602,731602,ENREKANG,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191601,731601,MAIWA,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191609,731609,MALUA,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
191611,731611,MASALLE,191600,7316,KAB. ENREKANG,190000,73,SULAWESI SELATAN
190302,730602,BAJENG,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190318,730618,BAJENG BARAT,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190310,730612,BAROMBONG,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190311,730611,BIRING BULU,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190314,730615,BONTOLEMPANGAN,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190305,730606,BONTOMARANNU,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190301,730601,BONTONOMPO,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190316,730616,BONTONOMPO SELATAN,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190308,730609,BUNGAYA,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190313,730614,MANUJU,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190303,730607,PALLANGGA,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190306,730605,PARANG LOE,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190317,730617,PARIGI,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190315,730613,PATTALLASSANG,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190304,730608,SOMBA OPU,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190307,730604,TINGGI MONCONG,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190312,730610,TOMBOLO PAO,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190309,730603,TOMPOBULU,190300,7306,KAB. GOWA,190000,73,SULAWESI SELATAN
190509,730409,ARUNGKEKE,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190501,730401,BANGKALA,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190506,730406,BANGKALA BARAT,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190504,730404,BATANG,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190503,730403,BINAMU,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190507,730407,BONTORAMBA,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190505,730405,KELARA,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190510,730410,RUMBIA,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190502,730402,TAMALATEA,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190511,730411,TAROWANG,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
190508,730408,TURATEA,190500,7304,KAB. JENEPONTO,190000,73,SULAWESI SELATAN
191307,730101,BENTENG,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191304,730102,BONTOHARU,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191306,730104,BONTOMANAI,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191305,730103,BONTOMATENE,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191303,730105,BONTOSIKUYU,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191311,730111,BUKI,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191309,730109,PASILAMBENA,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191301,730107,PASIMARANNU,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191390,730106,PASIMASUNGGU,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191310,730110,PASIMASUNGGU TIMUR,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191308,730108,TAKA BONERATE,191300,7301,KAB. KEPULAUAN SELAYAR,190000,73,SULAWESI SELATAN
191704,731704,BAJO,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191718,731720,BAJO BARAT,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191705,731701,BASSESANGTEMPE,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191722,731722,BASSESANGTEMPE UTARA,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191703,731707,BELOPA,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191721,731714,BELOPA UTARA,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191707,731708,BUA,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191706,731705,BUA PONRANG (BUPON),191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191712,731713,KAMANRE,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191709,731709,LAMASI,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191716,731718,LAMASI TIMUR,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191701,731702,LAROMPONG,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191711,731710,LAROMPONG SELATAN,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191710,731712,LATIMOJONG,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191720,731711,PONRANG,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191719,731721,PONRANG SELATAN,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191702,731703,SULI,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191717,731719,SULI BARAT,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191708,731706,WALENRANG,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191713,731715,WALENRANG BARAT,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191715,731717,WALENRANG TIMUR,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
191714,731716,WALENRANG UTARA,191700,7317,KAB. LUWU,190000,73,SULAWESI SELATAN
192608,732405,ANGKONA,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192601,732407,BURAU,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192610,732410,KALAENA,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192604,732404,MALILI,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192606,732401,MANGKUTANA,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192605,732402,NUHA,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192602,732408,TOMONI,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192609,732409,TOMONI TIMUR,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192607,732403,TOWUTI,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192611,732411,WASUPONDA,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192603,732406,WOTU,192600,7324,KAB. LUWU TIMUR,190000,73,SULAWESI SELATAN
192402,732211,BAEBUNTA,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192491,732201,BAEBUNTA SELATAN,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192405,732202,BONE-BONE,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192403,732201,MALANGKE,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192418,732208,MALANGKE BARAT,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192415,732210,MAPPEDECENG,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192412,732203,MASAMBA,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192417,732209,RAMPI,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192413,732207,RONGKONG,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192401,732204,SABBANG,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192492,732211,SABBANG SELATAN,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192416,732207,SEKO,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192404,732206,SUKAMAJU,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192493,732202,SUKAMAJU SELATAN,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
192490,732212,TANA LILI,192400,7322,KAB. LUWU UTARA,190000,73,SULAWESI SELATAN
190104,730903,BANTIMURUNG,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190106,730902,CAMBA,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190114,730910,CENRANA,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190111,730912,LAU,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190107,730906,MALLAWA,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190101,730901,MANDAI,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190102,730904,MAROS BARU,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190103,730903,MAROS UTARA / BONTOA,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190110,730908,MARUSU,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190108,730913,MONCONGLOE,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190112,730909,SIMBANG,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190105,730907,TANRALILI,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190113,730911,TOMPOBULU,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190109,730914,TURIKALE,190100,7309,KAB. MAROS,190000,73,SULAWESI SELATAN
190205,731005,BALOCCI,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190206,731006,BUNGORO,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190207,731007,LABAKKANG,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190202,731002,LIUKANG KALMAS,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190201,731001,LIUKANG TANGAYA,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190203,731003,LIUKANG TAPABBIRING,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190213,731013,LIUKANG TUPABBIRING UTARA,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190212,731011,MANDALLE,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190208,731008,MA`RANG,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190210,731010,MINASATENE,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190204,731004,PANGKAJENE,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190209,731009,SEGERI,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
190211,731012,TONDONG TALLASA,190200,7310,KAB. PANGKAJENE KEPULAUAN,190000,73,SULAWESI SELATAN
191412,731512,BATULAPPA,191400,7315,KAB. PINRANG,190000,73,SULAWESI SELATAN
